stats_path,run_id,task_id,task_id_kind,task_title,status,started_at,duration_s,cost_usd,tokens_input,tokens_output,cache_creation,cache_read,num_turns,rate_limit_wait_s,loc_prod_before,loc_prod_after,loc_prod_delta,loc_test_before,loc_test_after,loc_test_delta,files_changed,insertions,deletions
.cobbler/history/2026-05-19-18-16-27-stitch-stats.yaml,gh-5059-run44,5303,numeric,[stitch] cmd/md5sum -- srd030 R3.1-R3.3,success,2026-05-19T22:16:27Z,120,1.6235465000000002,293945,1746,186142,107795,13,2,8830,8830,0,7750,7776,26,2,113,0
.cobbler/history/2026-05-19-18-29-27-stitch-stats.yaml,gh-5059-run44,5305,numeric,[stitch] cmd/md5sum -- srd030 R4.1-R4.3,success,2026-05-19T22:29:27Z,178,1.8820054,510146,3495,197937,312196,28,2,8830,8830,0,7776,7844,68,2,196,0
.cobbler/history/2026-05-19-18-32-42-stitch-stats.yaml,gh-5059-run44,5306,numeric,[stitch] cmd/sha1sum -- srd031 R1.1-R1.4,success,2026-05-19T22:32:42Z,149,1.8148287500000002,395812,5849,191642,204159,16,0,8830,8947,117,7844,8159,315,3,528,0
.cobbler/history/2026-05-19-18-35-31-stitch-stats.yaml,gh-5059-run44,5307,numeric,"[stitch] cmd/sha1sum -- srd031 R2.1-R2.3, R3.1",success,2026-05-19T22:35:31Z,88,1.5823562500000001,237113,1059,185297,51810,10,0,8947,8947,0,8159,8159,0,1,79,0
.cobbler/history/2026-05-19-18-37-15-stitch-stats.yaml,gh-5059-run44,5308,numeric,"[stitch] cmd/sha1sum -- srd031 R3.2, R4.1-R4.3",success,2026-05-19T22:37:15Z,111,1.6257545000000002,268414,961,187279,81128,10,2,8947,8947,0,8159,8159,0,1,81,0
.cobbler/history/2026-05-19-19-18-20-stitch-stats.yaml,gh-5059-run44,5310,numeric,"[stitch] cmd/sha256sum core hashing implementation (srd032 R1.1, R1.2, R1.3, R1.4)",success,2026-05-19T23:18:20Z,129,1.6623502499999998,410159,2302,183777,226369,15,0,8947,9064,117,8159,8159,0,2,212,0
.cobbler/history/2026-05-19-19-20-53-stitch-stats.yaml,gh-5059-run44,5311,numeric,"[stitch] cmd/sha256sum check mode and tag format (srd032 R2.1, R2.2, R2.3, R3.1)",success,2026-05-19T23:20:53Z,167,1.8040032499999998,369317,5496,194732,174575,23,8,9064,9064,0,8159,8474,315,2,424,0
.cobbler/history/2026-05-19-19-24-00-stitch-stats.yaml,gh-5059-run44,5312,numeric,"[stitch] cmd/sha256sum completion (srd032 R3.2, R4.1, R4.2, R4.3)",success,2026-05-19T23:24:00Z,203,2.0505842000000007,606979,5682,195264,411698,51,0,9064,9118,54,8474,8474,0,2,255,2
.cobbler/history/2026-05-19-19-31-23-stitch-stats.yaml,gh-5059-run44,5315,numeric,"[stitch] cmd/sha512sum basic hashing (srd033 R1.1, R1.2, R1.3, R1.4)",success,2026-05-19T23:31:23Z,120,1.7155992500000004,400704,2992,188629,212063,19,3,9118,9289,171,8474,8474,0,2,276,0
.cobbler/history/2026-05-19-19-33-39-stitch-stats.yaml,gh-5059-run44,5316,numeric,"[stitch] cmd/sha512sum check mode and tag format (srd033 R2.1, R2.2, R2.3, R3.1)",success,2026-05-19T23:33:39Z,106,1.6043515,286482,1636,186272,100202,15,2,9289,9289,0,8474,8474,0,1,92,0
.cobbler/history/2026-05-19-19-35-42-stitch-stats.yaml,gh-5059-run44,5317,numeric,"[stitch] cmd/sha512sum completion (srd033 R3.2, R4.1, R4.2, R4.3)",success,2026-05-19T23:35:42Z,224,2.1247659500000005,675006,8221,204917,470071,35,4,9289,9289,0,8474,8791,317,2,468,0
.cobbler/history/2026-05-19-19-39-42-stitch-stats.yaml,gh-5059-run44,5318,numeric,"[stitch] cmd/ln basic hard and symbolic links (srd037 R1.1, R1.2, R1.3, R1.4)",success,2026-05-19T23:39:42Z,492,2.48894625,682166,24041,208626,473525,29,3,9289,9475,186,8791,8791,0,2,311,0
.cobbler/history/2026-05-19-19-55-09-stitch-stats.yaml,gh-5059-run44,5320,numeric,"[stitch] cmd/sha512sum basic file hashing (srd033 R1.1, R1.2, R1.3, R1.4)",success,2026-05-19T23:55:09Z,165,1.9166592500000001,410150,6541,201762,208378,19,2,9475,9475,0,8791,8791,0,1,102,0
.cobbler/history/2026-05-19-19-58-12-stitch-stats.yaml,gh-5059-run44,5321,numeric,"[stitch] cmd/sha512sum check mode and tag output (srd033 R2.1, R2.2, R2.3, R3.1)",success,2026-05-19T23:58:12Z,83,1.5837690000000002,240314,731,187692,52616,9,1,9475,9475,0,8791,8791,0,1,80,0
.cobbler/history/2026-05-19-19-59-51-stitch-stats.yaml,gh-5059-run44,5322,numeric,"[stitch] cmd/sha512sum completion (srd033 R3.2, R4.1, R4.2, R4.3)",success,2026-05-19T23:59:51Z,421,2.4703709999999997,786333,17775,210352,575964,26,3,9475,9553,78,8791,8850,59,3,259,2
.cobbler/history/2026-05-19-20-07-11-stitch-stats.yaml,gh-5059-run44,5323,numeric,"[stitch] cmd/mkdir basic directory creation (srd034 R1.1, R1.2, R1.3, R1.4)",success,2026-05-20T00:07:11Z,367,2.6424357,1185872,10479,225348,960495,76,2,9553,9709,156,8850,9080,230,3,657,0
.cobbler/history/2026-05-19-20-17-28-stitch-stats.yaml,gh-5059-run44,5325,numeric,"[stitch] cmd/mkdir parent directory creation (srd034 R2.1, R2.2, R2.3)",success,2026-05-20T00:17:28Z,333,2.343469249999999,693817,16829,205550,488251,22,7,9709,9763,54,9080,9151,71,3,242,2
.cobbler/history/2026-05-19-20-23-21-stitch-stats.yaml,gh-5059-run44,5326,numeric,"[stitch] cmd/mkdir mode and permissions (srd034 R3.1, R3.2, R3.3, R3.4)",success,2026-05-20T00:23:21Z,653,3.44731775,1545501,38694,230948,1314520,63,60,9763,9979,216,9151,9294,143,3,602,32
.cobbler/history/2026-05-19-20-34-34-stitch-stats.yaml,gh-5059-run44,5327,numeric,"[stitch] cmd/mkdir error handling and diagnostics (srd034 R4.1, R4.2, R4.3)",failed,2026-05-20T00:34:34Z,103,0.0,0,0,0,0,0,3,9979,0,-9979,9294,0,-9294,0,0,0
.cobbler/history/2026-05-19-21-09-31-stitch-stats.yaml,gh-5059-run44,5327,numeric,"[stitch] cmd/mkdir error handling and diagnostics (srd034 R4.1, R4.2, R4.3)",failed,2026-05-20T01:09:31Z,5,0.0,0,0,0,0,0,0,9979,0,-9979,9294,0,-9294,0,0,0
.cobbler/history/2026-05-19-22-36-59-stitch-stats.yaml,gh-5059-run44,5327,numeric,"[stitch] cmd/mkdir error handling and diagnostics (srd034 R4.1, R4.2, R4.3)",failed,2026-05-20T02:36:59Z,69,0.0,0,0,0,0,0,8,9979,0,-9979,9294,0,-9294,0,0,0
.cobbler/history/2026-05-19-23-37-44-stitch-stats.yaml,gh-5059-run44,5327,numeric,"[stitch] cmd/mkdir error handling and diagnostics (srd034 R4.1, R4.2, R4.3)",failed,2026-05-20T03:37:44Z,38,0.0,0,0,0,0,0,3,9979,0,-9979,9294,0,-9294,0,0,0
.cobbler/history/2026-05-20-00-44-33-stitch-stats.yaml,gh-5059-run44,5327,numeric,"[stitch] cmd/mkdir error handling and diagnostics (srd034 R4.1, R4.2, R4.3)",failed,2026-05-20T04:44:33Z,17,0.0,0,0,0,0,0,2,9979,0,-9979,9294,0,-9294,0,0,0
.cobbler/history/2026-05-20-01-18-00-stitch-stats.yaml,gh-5059-run44,5327,numeric,"[stitch] cmd/mkdir error handling and diagnostics (srd034 R4.1, R4.2, R4.3)",failed,2026-05-20T05:18:00Z,27,0.0,0,0,0,0,0,0,9979,0,-9979,9294,0,-9294,0,0,0
.cobbler/history/2026-05-20-05-01-50-stitch-stats.yaml,gh-5059-run44,5328,numeric,"[stitch] cmd/rmdir basic directory removal (srd035 R1.1, R1.2, R1.3, R1.4)",failed,2026-05-20T09:01:50Z,14,0.0,0,0,0,0,0,1,9979,0,-9979,9294,0,-9294,0,0,0
.cobbler/history/2026-05-20-05-52-50-stitch-stats.yaml,gh-5059-run44,5328,numeric,"[stitch] cmd/rmdir basic directory removal (srd035 R1.1, R1.2, R1.3, R1.4)",failed,2026-05-20T09:52:50Z,68,0.0,0,0,0,0,0,5,9979,0,-9979,9294,0,-9294,0,0,0
.cobbler/history/2026-05-20-06-26-59-stitch-stats.yaml,gh-5059-run44,5328,numeric,"[stitch] cmd/rmdir basic directory removal (srd035 R1.1, R1.2, R1.3, R1.4)",success,2026-05-20T10:26:59Z,360,2.3002045499999997,490290,16541,211164,279115,25,4,9979,10132,153,9294,9495,201,3,474,0
.cobbler/history/2026-05-20-06-40-03-stitch-stats.yaml,gh-5059-run44,5330,numeric,"[stitch] cmd/mkdir error diagnostics and version/help (srd034 R4.1, R4.2, R4.3)",success,2026-05-20T10:40:03Z,348,2.2031692499999997,495965,13195,211403,284551,20,1,10132,10132,0,9495,9534,39,3,142,1
.cobbler/history/2026-05-20-06-46-12-stitch-stats.yaml,gh-5059-run44,5331,numeric,"[stitch] cmd/rmdir ancestor removal and verbose (srd035 R2.1, R2.2, R2.3)",success,2026-05-20T10:46:12Z,306,2.2503399999999996,662046,14811,205768,456262,23,3,10132,10144,12,9534,9584,50,3,176,3
.cobbler/history/2026-05-20-06-51-42-stitch-stats.yaml,gh-5059-run44,5332,numeric,"[stitch] cmd/rmdir non-empty tolerance and error handling (srd035 R3.1, R3.2, R3.3, R3.4)",success,2026-05-20T10:51:42Z,189,1.9174617500000002,512926,5873,196971,315941,21,3,10144,10164,20,9584,9665,81,3,208,2
.cobbler/history/2026-05-20-06-55-14-stitch-stats.yaml,gh-5059-run44,5333,numeric,"[stitch] cmd/rmdir edge cases and diagnostics (srd035 R4.1, R4.2, R4.3)",success,2026-05-20T10:55:14Z,96,1.66412975,277803,1194,192384,85412,11,2,10164,10164,0,9665,9665,0,1,82,0
.cobbler/history/2026-05-20-07-05-56-stitch-stats.yaml,gh-5059-run44,5335,numeric,"[stitch] cmd/unlink core implementation (srd038 R1.1, R1.2, R1.3, R2.1)",success,2026-05-20T11:05:56Z,193,2.12351725,919589,7000,199601,719961,45,2,10164,10208,44,9665,9665,0,2,207,0
.cobbler/history/2026-05-20-07-09-32-stitch-stats.yaml,gh-5059-run44,5336,numeric,"[stitch] cmd/unlink error handling and options (srd038 R2.2, R2.3, R2.4, R3.1)",success,2026-05-20T11:09:32Z,270,2.4438727499999993,1127426,11818,212502,914895,69,3,10208,10230,22,9665,9854,189,3,424,0
.cobbler/history/2026-05-20-07-14-24-stitch-stats.yaml,gh-5059-run44,5337,numeric,"[stitch] cmd/unlink finalize (srd038 R3.2, R3.3)",success,2026-05-20T11:14:24Z,135,1.6597229999999996,295386,2565,190815,104563,12,3,10230,10230,0,9854,9854,0,1,85,0
.cobbler/history/2026-05-20-07-27-04-stitch-stats.yaml,gh-5059-run44,5340,numeric,"[stitch] cmd/ln implementation -- core link creation (srd037-ln R1.1, R1.2, R1.3, R1.4)",success,2026-05-20T11:27:04Z,242,2.2808192500000004,981566,9620,205713,775827,54,5,10230,10268,38,9854,9854,0,2,233,11
.cobbler/history/2026-05-20-07-31-29-stitch-stats.yaml,gh-5059-run44,5341,numeric,"[stitch] cmd/ln implementation -- symbolic links and overwrite flags (srd037-ln R2.1, R2.2, R2.3, R2.4)",success,2026-05-20T11:31:29Z,118,1.79980975,446540,2601,193506,253021,18,1,10268,10300,32,9854,9854,0,2,134,2
.cobbler/history/2026-05-20-07-33-47-stitch-stats.yaml,gh-5059-run44,5342,numeric,"[stitch] cmd/ln implementation -- backup and target directory modes (srd037-ln R3.1, R3.2, R3.3, R3.4)",success,2026-05-20T11:33:47Z,424,2.603628500000001,1200105,16531,206403,993668,66,2,10300,10396,96,9854,9854,0,2,365,49
.cobbler/history/2026-05-20-07-41-13-stitch-stats.yaml,gh-5059-run44,5343,numeric,"[stitch] cmd/ln implementation -- remaining features and error handling (srd037-ln R3.5, R3.6, R4.1, R4.2)",success,2026-05-20T11:41:13Z,718,3.56987125,1472079,39588,245940,1226080,54,4,10396,10531,135,9854,10472,618,3,991,42
.cobbler/history/2026-05-20-07-58-12-stitch-stats.yaml,gh-5059-run44,5344,numeric,[stitch] generation-run44 #5344,success,2026-05-20T11:58:13Z,1367,6.69933925,4844834,83007,322452,4522329,90,35,10531,10761,230,10472,10835,363,4,862,0
.cobbler/history/2026-05-20-08-21-17-stitch-stats.yaml,gh-5059-run44,5345,numeric,[stitch] cmd/ln implementation -- version and help output (srd037-ln R4.3),success,2026-05-20T12:21:17Z,127,1.8770644999999997,446369,2224,204963,241395,15,3,10761,10761,0,10835,10845,10,2,105,2
.cobbler/history/2026-05-20-08-23-43-stitch-stats.yaml,gh-5059-run44,5346,numeric,"[stitch] cmd/mktemp implementation -- basic template and file creation (srd036-mktemp R1.1, R1.2, R1.3, R1.4)",success,2026-05-20T12:23:43Z,144,1.90489925,414672,2596,208340,206322,21,3,10761,10761,0,10845,10845,0,1,102,0
.cobbler/history/2026-05-20-08-26-26-stitch-stats.yaml,gh-5059-run44,5347,numeric,"[stitch] cmd/mktemp implementation -- suffix and directory mode (srd036-mktemp R1.5, R2.1, R2.2, R2.3)",success,2026-05-20T12:26:26Z,179,1.88146525,431561,5447,200090,231460,19,3,10761,10761,0,10845,10882,37,2,136,0
.cobbler/history/2026-05-20-08-29-45-stitch-stats.yaml,gh-5059-run44,5348,numeric,"[stitch] cmd/mktemp implementation -- tmpdir and quiet mode (srd036-mktemp R3.1, R3.2, R3.3, R3.4)",success,2026-05-20T12:29:45Z,144,1.7203670000000002,281764,1893,195610,86147,11,1,10761,10761,0,10882,10882,0,1,82,0
.cobbler/history/2026-05-20-08-39-17-stitch-stats.yaml,gh-5059-run44,5350,numeric,"[stitch] srd036-mktemp R3.5, R3.6, R4.1, R4.2 (implementation)",success,2026-05-20T12:39:17Z,406,2.6957759999999995,1172902,18342,225014,947861,51,12,10761,10795,34,10882,10973,91,3,292,2
.cobbler/history/2026-05-20-09-23-13-stitch-stats.yaml,gh-5059-run44,5351,numeric,"[stitch] srd036-mktemp R4.3, R4.4 (implementation)",success,2026-05-20T13:23:13Z,188,1.8705450999999997,323922,5626,202318,121596,19,3,10795,10795,0,10973,10973,0,1,107,0
.cobbler/history/2026-05-20-09-26-45-stitch-stats.yaml,gh-5059-run44,5353,numeric,"[stitch] srd036-mktemp R4.3, R4.4 (tests)",success,2026-05-20T13:26:45Z,287,2.1621960000000002,469309,11576,217162,252136,21,2,10795,10795,0,10973,11024,51,2,152,0
.cobbler/history/2026-05-20-09-37-14-stitch-stats.yaml,gh-5059-run44,5355,numeric,"[stitch] srd042-whoami R1.1, R1.2, R2.1, R2.2 (implementation)",success,2026-05-20T13:37:14Z,137,1.88736435,430352,3532,206729,223610,36,3,10795,10865,70,11024,11024,0,2,229,0
.cobbler/history/2026-05-20-09-39-55-stitch-stats.yaml,gh-5059-run44,5356,numeric,"[stitch] srd042-whoami R3.1, R3.2, R3.3 (tests)",success,2026-05-20T13:39:55Z,165,1.779306,503935,2938,191772,312147,21,9,10865,10865,0,11024,11082,58,2,165,0
.cobbler/history/2026-05-20-09-43-03-stitch-stats.yaml,gh-5059-run44,5357,numeric,"[stitch] srd043-groups R1.1, R1.2, R1.3, R2.1 (implementation)",success,2026-05-20T13:43:03Z,243,2.10949335,462296,9426,214154,248129,30,2,10865,10992,127,11082,11082,0,2,266,0
.cobbler/history/2026-05-20-09-47-32-stitch-stats.yaml,gh-5059-run44,5358,numeric,"[stitch] srd043-groups R2.2, R2.3 (implementation continued)",success,2026-05-20T13:47:32Z,85,1.6261367499999997,287416,1083,188404,99004,12,2,10992,10992,0,11082,11082,0,2,87,1
.cobbler/history/2026-05-20-09-53-55-stitch-stats.yaml,gh-5059-run44,5360,numeric,"[stitch] srd039-env R1.1, R1.2, R1.3, R2.1 (implementation)",success,2026-05-20T13:53:55Z,262,2.2410798,737845,7385,209979,527846,62,3,10992,11119,127,11082,11232,150,3,517,0
.cobbler/history/2026-05-20-09-58-39-stitch-stats.yaml,gh-5059-run44,5361,numeric,"[stitch] srd039-env R2.2, R2.3, R3.1, R3.2 (implementation continued)",success,2026-05-20T13:58:39Z,221,2.1675797500000002,759561,7953,205037,554503,36,1,11119,11175,56,11232,11309,77,4,308,17
.cobbler/history/2026-05-20-10-02-48-stitch-stats.yaml,gh-5059-run44,5362,numeric,"[stitch] srd039-env R3.3, R4.1, R4.2, R4.3 (implementation continued)",success,2026-05-20T14:02:48Z,462,2.9223757499999996,1414794,21141,227936,1186826,64,4,11175,11182,7,11309,11332,23,3,255,11
.cobbler/history/2026-05-20-10-10-52-stitch-stats.yaml,gh-5059-run44,5363,numeric,"[stitch] srd043-groups R3.1, R3.2, R3.3 (implementation continued)",success,2026-05-20T14:10:52Z,156,1.8956449999999996,586863,3809,201743,385103,30,20,11182,11182,0,11332,11405,73,2,199,0
.cobbler/history/2026-05-20-10-18-49-stitch-stats.yaml,gh-5059-run44,5365,numeric,"[stitch] srd040-printenv R1.1, R1.2, R1.3, R2.1",success,2026-05-20T14:18:49Z,112,1.82180675,398947,2774,206490,192445,15,2,11182,11259,77,11405,11469,64,3,236,0
.cobbler/history/2026-05-20-10-21-08-stitch-stats.yaml,gh-5059-run44,5366,numeric,"[stitch] srd040-printenv R2.2, R2.3, R2.4, R3.1 (implementation continued)",success,2026-05-20T14:21:08Z,151,1.8489317999999997,477519,2754,196025,281480,30,10,11259,11258,-1,11469,11468,-1,3,143,6
.cobbler/history/2026-05-20-10-24-07-stitch-stats.yaml,gh-5059-run44,5367,numeric,"[stitch] srd040-printenv R3.2, R3.3 (implementation continued)",success,2026-05-20T14:24:07Z,138,1.7645994999999999,387991,3029,195407,192573,18,3,11258,11258,0,11468,11478,10,2,108,0
.cobbler/history/2026-05-20-10-26-49-stitch-stats.yaml,gh-5059-run44,5368,numeric,"[stitch] srd041-id R1.1, R1.2, R1.3, R2.1",success,2026-05-20T14:26:49Z,304,2.3022717,480943,13678,221868,259063,39,4,11258,11408,150,11478,11506,28,3,348,0
.cobbler/history/2026-05-20-10-37-03-stitch-stats.yaml,gh-5059-run44,5370,numeric,"[stitch] srd041-id R2.2, R2.3, R2.4",success,2026-05-20T14:37:03Z,189,2.04731475,587554,7053,204852,382686,29,6,11408,11474,66,11506,11518,12,3,217,16
.cobbler/history/2026-05-20-10-40-43-stitch-stats.yaml,gh-5059-run44,5371,numeric,"[stitch] srd041-id R3.1, R3.2, R3.3",success,2026-05-20T14:40:43Z,517,2.6761502500000005,823487,25456,218833,604636,32,1,11474,11562,88,11518,11568,50,4,334,57
.cobbler/history/2026-05-20-10-49-42-stitch-stats.yaml,gh-5059-run44,5372,numeric,"[stitch] srd041-id R4.1, R4.2, R4.3",success,2026-05-20T14:49:42Z,108,1.6807040000000002,273530,1239,194080,79443,11,1,11562,11562,0,11568,11568,0,1,82,0
.cobbler/history/2026-05-20-10-58-33-stitch-stats.yaml,gh-5059-run44,5374,numeric,[stitch] cmd/sort: core I/O and basic sorting -- srd053 R1.1-R1.4,success,2026-05-20T14:58:33Z,125,1.7593277500000002,390233,3250,194918,195304,22,3,11562,11741,179,11568,11568,0,2,291,0
.cobbler/history/2026-05-20-11-01-01-stitch-stats.yaml,gh-5059-run44,5375,numeric,"[stitch] cmd/sort: sorting options and field separator -- srd053 R1.5-R1.7, R2.1",success,2026-05-20T15:01:01Z,345,2.270143,391291,19597,209820,181462,22,2,11741,11884,143,11568,11568,0,2,270,15
.cobbler/history/2026-05-20-11-07-16-stitch-stats.yaml,gh-5059-run44,5376,numeric,"[stitch] cmd/sort: key-based sorting and first numeric mode -- srd053 R2.2-R2.4, R3.1",success,2026-05-20T15:07:16Z,986,3.76033575,821556,61328,253127,568417,30,21,11884,12061,177,11568,11568,0,2,346,37
.cobbler/history/2026-05-20-18-16-47-stitch-stats.yaml,gh-5059-run44,5377,numeric,"[stitch] cmd/sort: remaining numeric modes and check mode -- srd053 R3.2-R3.4, R4.1",success,2026-05-20T22:16:47Z,929,3.7252362499999996,1101061,54646,248745,852300,34,2,12061,12449,388,11568,11568,0,4,698,170
.cobbler/history/2026-05-20-18-37-24-stitch-stats.yaml,gh-5059-run44,5379,numeric,[stitch] cmd/sort: final features -- srd053 R4.2-R4.4,success,2026-05-20T22:37:24Z,822,3.6019350000000006,1657108,36893,245456,1411622,69,2,12449,12541,92,11568,11846,278,4,608,0
.cobbler/history/2026-05-20-18-51-22-stitch-stats.yaml,gh-5059-run44,5380,numeric,[stitch] cmd/tail: basic tail output -- srd055 R1.1-R1.4,success,2026-05-20T22:51:22Z,384,2.5789519000000007,605626,19374,237250,368363,35,2,12541,12751,210,11846,12030,184,3,545,0
.cobbler/history/2026-05-20-18-58-02-stitch-stats.yaml,gh-5059-run44,5381,numeric,[stitch] cmd/tr: character translation fundamentals -- srd054 R1.1-R1.4,success,2026-05-20T22:58:02Z,532,2.87281215,761079,27275,238986,522076,32,2,12751,13079,328,12030,12074,44,3,513,0
.cobbler/history/2026-05-20-19-07-13-stitch-stats.yaml,gh-5059-run44,5382,numeric,[stitch] cmd/tr: character classes and SET extensions -- srd054 R2.1-R2.4,success,2026-05-20T23:07:13Z,730,3.06383125,562955,41797,236492,326453,17,5,13079,13203,124,12074,12089,15,3,253,19
.cobbler/history/2026-05-20-19-24-45-stitch-stats.yaml,gh-5059-run44,5384,numeric,[stitch] cmd/sort: srd053 R4.2-R4.4,success,2026-05-20T23:24:45Z,169,1.8890285,367028,5204,208330,158689,17,2,13203,13203,0,12089,12089,0,1,96,0
.cobbler/history/2026-05-20-19-27-50-stitch-stats.yaml,gh-5059-run44,5385,numeric,[stitch] cmd/tail: srd055 R2.1-R2.3,success,2026-05-20T23:27:50Z,260,2.192871549999999,758983,10401,207879,551083,36,4,13203,13285,82,12089,12192,103,3,324,1
.cobbler/history/2026-05-20-19-32-29-stitch-stats.yaml,gh-5059-run44,5386,numeric,[stitch] cmd/tr: srd054 R3.1-R3.3,success,2026-05-20T23:32:29Z,459,2.9801579000000005,1637167,14188,221960,1415169,96,7,13285,13297,12,12192,12227,35,3,358,0
.cobbler/history/2026-05-20-19-40-29-stitch-stats.yaml,gh-5059-run44,5387,numeric,[stitch] cmd/tr: srd054 R4.1-R4.3,success,2026-05-20T23:40:29Z,160,1.94185175,479460,5329,206366,273082,23,2,13297,13297,0,12227,12251,24,2,132,1
.cobbler/history/2026-05-20-19-47-16-stitch-stats.yaml,gh-5059-run44,5389,numeric,[stitch] cmd/tail: srd055 R3.1-R3.4,success,2026-05-20T23:47:16Z,151,1.8889772499999997,506580,4175,201622,304944,22,3,13297,13332,35,12251,12315,64,3,208,1
.cobbler/history/2026-05-20-19-50-03-stitch-stats.yaml,gh-5059-run44,5390,numeric,[stitch] cmd/tail: srd055 R4.1-R4.4,success,2026-05-20T23:50:03Z,128,1.8114512500000002,354049,3379,201802,152238,13,2,13332,13332,0,12315,12355,40,2,129,0
.cobbler/history/2026-05-20-19-52-24-stitch-stats.yaml,gh-5059-run44,5391,numeric,[stitch] cmd/cp: srd056 R1.1-R1.4,success,2026-05-20T23:52:24Z,1386,4.895026899999999,1645857,70654,299912,1345505,70,2,13332,13529,197,12355,12656,301,3,762,0
.cobbler/history/2026-05-20-20-15-51-stitch-stats.yaml,gh-5059-run44,5392,numeric,[stitch] cmd/cp: srd056 R2.1-R2.4,success,2026-05-21T00:15:51Z,694,2.9848500000000002,552423,37869,235951,316462,16,3,13529,13618,89,12656,12765,109,3,301,9
.cobbler/history/2026-05-20-20-31-41-stitch-stats.yaml,gh-5059-run44,5394,numeric,[stitch] cmd/cp: srd056 R3.1-R3.4,success,2026-05-21T00:31:41Z,706,3.5512731,1508607,39723,245932,1262650,44,2,13618,13710,92,12765,12827,62,3,326,4
.cobbler/history/2026-05-20-20-43-47-stitch-stats.yaml,gh-5059-run44,5395,numeric,[stitch] cmd/cp: srd056 R4.1-R4.4,success,2026-05-21T00:43:47Z,228,2.39112325,774202,9633,236022,538162,35,0,13710,13738,28,12827,12980,153,3,315,3
.cobbler/history/2026-05-20-20-47-53-stitch-stats.yaml,gh-5059-run44,5396,numeric,[stitch] cmd/mv: srd057 R1.1-R1.4,success,2026-05-21T00:47:53Z,484,2.7797215,762280,26748,226199,536065,30,1,13738,13919,181,12980,13217,237,3,544,0
.cobbler/history/2026-05-20-20-56-14-stitch-stats.yaml,gh-5059-run44,5397,numeric,[stitch] cmd/mv: srd057 R2.1-R2.4,success,2026-05-21T00:56:14Z,827,3.40847475,886288,47670,244023,642251,21,3,13919,14010,91,13217,13309,92,3,307,17
.cobbler/history/2026-05-20-21-15-18-stitch-stats.yaml,gh-5059-run44,5398,numeric,[stitch] generation-run44 #5398,success,2026-05-21T01:15:18Z,555,3.5000980000000004,1766882,31297,255534,1511311,59,24,14010,14106,96,13309,13451,142,3,471,26
.cobbler/history/2026-05-20-21-24-45-stitch-stats.yaml,gh-5059-run44,5399,numeric,[stitch] cmd/mv: srd057 R3.1-R3.3,success,2026-05-21T01:24:45Z,88,1.7195174999999998,277007,978,199441,77559,11,0,14106,14106,0,13451,13451,0,1,83,0
.cobbler/history/2026-05-20-21-26-30-stitch-stats.yaml,gh-5059-run44,5400,numeric,[stitch] cmd/mv: srd057 R4.1-R4.4,success,2026-05-21T01:26:30Z,162,1.9058168000000004,400712,5485,210300,190402,17,3,14106,14106,0,13451,13473,22,2,124,1
.cobbler/history/2026-05-21-08-51-32-stitch-stats.yaml,gh-5059-run44,5401,numeric,[stitch] cmd/rm: srd058 (contract),success,2026-05-21T12:51:32Z,137,1.8621842500000003,396024,3015,201927,194086,15,9,14106,14253,147,13473,13495,22,3,264,0
.cobbler/history/2026-05-21-08-54-19-stitch-stats.yaml,gh-5059-run44,5402,numeric,[stitch] cmd/rm: srd058 R1.1-R1.4,success,2026-05-21T12:54:19Z,627,3.187323199999999,1145788,27531,240445,905321,60,2,14253,14316,63,13495,13659,164,3,452,12
.cobbler/history/2026-05-21-09-10-11-stitch-stats.yaml,gh-5059-run44,5404,numeric,[stitch] cmd/rm: srd058 R2.1-R2.4,success,2026-05-21T13:10:11Z,211,2.032352,533119,7120,209132,323973,27,7,14316,14339,23,13659,13733,74,3,215,3
.cobbler/history/2026-05-21-09-14-08-stitch-stats.yaml,gh-5059-run44,5405,numeric,[stitch] cmd/rm: srd058 R3.1-R3.4,success,2026-05-21T13:14:08Z,362,2.8868779999999994,1574344,16777,225100,1349208,73,0,14339,14381,42,13733,13869,136,3,427,6
.cobbler/history/2026-05-21-09-20-52-stitch-stats.yaml,gh-5059-run44,5406,numeric,[stitch] cmd/rm: srd058 R4.1-R4.4,success,2026-05-21T13:20:52Z,128,1.8604442499999996,405271,2962,206691,198570,17,0,14381,14381,0,13869,13893,24,2,121,0
.cobbler/history/2026-05-21-09-29-30-stitch-stats.yaml,gh-5059-run44,5408,numeric,[stitch] cmd/date: srd060 R1.1-R1.4,success,2026-05-21T13:29:30Z,605,3.100000299999999,1012824,32097,237198,775607,38,3,14381,14647,266,13893,13975,82,3,504,0
.cobbler/history/2026-05-21-09-40-05-stitch-stats.yaml,gh-5059-run44,5409,numeric,[stitch] cmd/date: srd060 R2.1-R2.4,success,2026-05-21T13:40:05Z,216,2.33992925,972221,8669,217766,754430,38,1,14647,14647,0,13975,13997,22,3,204,34
.cobbler/history/2026-05-21-09-44-04-stitch-stats.yaml,gh-5059-run44,5410,numeric,[stitch] cmd/date: srd060 R3.1-R3.4,success,2026-05-21T13:44:04Z,196,1.929434,518125,4091,204651,313460,21,1,14647,14647,0,13997,14021,24,3,137,2
